"Saini Ka Aatank ","Chetan Saini , Pintu Saini ","Pintu Saini","Pintu Saini","Pintu Saini","Hitesh Music Rasiya",saini_sarkar_rj_05,2024-12-19,hindi,bollywood,bollywood_pop,happy,Yes,Yes,Yes,Yes,No,INF512311232,01JFFH3S3QV5B0VNMXNRS3PCF0.jpg,01JFFH3SCZ1HC2KVCQW0SMNMHG.mp3
"Chori tuto nikali dhokhebaaz ","Singer Suraj Nishad ","Suraj Nishad","Singer Narendra Nishad","Suraj Nishad","Singer Suraj Nishad",https://www.instagram.com/itz_suraj_service_centre_08/profilecard/?igsh=MWNubXp1ZzlsamdlZA==,2024-12-20,hindi,bollywood,bollywood_classical,sad,Yes,Yes,Yes,Yes,No,INF512311233,01JFHJ0B9X69EGY16NY9VRKFC9.jpg,01JFHJ0BAQMG7GZF9PKSM4R0MY.mp3
"Thandi Me Kamariya Dukhawala A Rajau Zestfilm Sound Pvt Ltd ","Praduman Lal Yadav , Saraswati Saragam","CM ASHOK BABA","PR YADAV","Praduman Lal Yadav","ZestFilm Sound Private Limited",zestfilmsound,2024-12-20,hindi,bollywood,bollywood_classical,happy,Yes,Yes,Yes,No,"(Kamariya Dukhawala A Rajau : 00)",INF512311234,01JFJJZA7HGFB6N400QMXGCAHE.jpg,01JFJJZB1ADGDHGS7RSFNFV07Q.mp3
"Hay Hay Ke Chori Farzi Hai","Shyamstudio ","Sonu Kushwah",Shyamstudio,Shyamstudio,"[Marshal Music Company] Shyam Studio",https://www.instagram.com/shyamstudio__official?igsh=MWs4ZWthOHV3OWI1ag==,2024-12-22,hindi,folk,rajasthani,romantic,Yes,Yes,Yes,Yes,"(Hay Hay Ke Chori Farzi Hai : 44)",INF512311242,01JFP4V1VZ49V7FB35SJFY1SVS.jpg,01JFP4V2EFCGZP9PQBPA03E5YT.mp3
"Mariyam Ke Lalanawa ","Rishu Raja","Prabhakar Raj","Manu Raj","Rajnish Raja","ZestFilm Sound Private Limited",zestfilmsound,2024-12-22,hindi,bollywood,bollywood_classical,sad,Yes,Yes,Yes,No,"(Mariyam Ke Lalanawa : 00.), (Jhume : 000), ( : .00.)",INF512311243,01JFP611HQ9VW6MAMP288B2QQN.jpg,01JFP612CFGY296HDB7Z6MSN08.wav
"Thar Kaai Mai Angri Jiji","Rome Dausa","Rome Dausa","Rome Dausa","Rome Dausa","Ashok Ladli Ka Bas","Rome Dausa",2024-12-22,rajasthani,pop,world,romantic,Yes,Yes,No,No,No,INF512311244,01JFPEE6EQDCBE1B5ZH6220CMG.jpg,01JFPEE6G9AYWKTNK9NCNJEF2W.mp3
"Nahi saal pe chora ahiyo moku gift aguti lhiyo ","Singer Suraj Nishad ","Narendra Nishad","Narendra Nishad","Suraj Nishad","Singer Suraj Nishad",https://www.instagram.com/itz_suraj_service_centre_08/profilecard/?igsh=MWNubXp1ZzlsamdlZA==,2024-12-23,hindi,bollywood,bollywood_classical,sad,Yes,Yes,Yes,Yes,No,INF512311245,01JFRPZAFCRAD8BCPXHYMPSB4S.jpg,01JFRPZB0K81YK8EP2ZRK8Q2ZV.mp3
"Lugda I love you ko pahnugi Kishor Tiger","Brajkishor Kushwah ","Jitendra Rajput","Brajkishor kushwah","Jitendra rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-12-24,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311246,01JFRQ8CJBWXXTQ5HFGG6VC24Z.jpg,01JFRQ8CRZARTA4MDS1T1GAHHM.mp3
"Happy New Iyar Lele Lavar ki Kishor Tiger","Brajkishor Kushwah ","Jitendra Rajput","Brajkishor kushwah","Jitendra Rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-12-24,hindi,dance,bollywood_pop,happy,Yes,Yes,Yes,Yes,No,INF512311247,01JFRQRT53TX4J9NCTNHHDJWS5.jpg,01JFRQRT6EA1VH1FXJJ7N9MFEK.mp3
"Fato tanker CNG ko ","Singer Jeetu Baghel ","Singer Narendra Nishad","Harendra Kumar","Singer Narendra Nishad","HSV Music Rasiya",https://www.instagram.com/singer_narendra_nishad/profilecard/?igsh=bmJ4MGE1bThzeWgx,2024-12-23,hindi,indian,classical,sad,Yes,Yes,Yes,Yes,No,INF512311248,01JFS9W25VFRHWBV3E0SJXKB67.jpg,01JFS9W2K6YNTR6E4SRF824KAC.mp3
"Jamidar Ka Beta Me ","Bhupesh Kumar","Pramod Khatnavaliya","Marshal Studio","Kunwar Katara","[Marshal Music Company] KTR MUSIC",i.am.kunwar,2024-12-24,hindi,pop,dance_pop,heartwarming,Yes,Yes,Yes,Yes,"(Jamidar Ka Beta Me : 0.33 ,), ( : 1.00), ( : 2.30), ( : 3.38)",INF512311249,01JFSBTJ4VCGFCJMFDJRJP07HM.jpg,01JFSBTJ4WD670J41737RJTKCT.mp3
Mohabbat,"Monty Mint","Monty mint","Angad wav","Angad wav","Brodhaa Cult Records",https://www.instagram.com/montymint02?igsh=MW1xbTc1OHJjd2x5dw==,2024-12-24,hindi,hip_hop,bollywood_hiphop,romantic,Yes,Yes,Yes,Yes,"(H1 : 0:18), ( : 0:50), ( : 1:40)",INF512311250,01JFSDXERE9R9TZ5ZC8JCGJTT0.jpg,01JFSDXES7N0GZYT9ZP9HQHHW3.wav
"Remembering love","Js Rapper","Js rapper",Trito9,Trito9,"Brodhaa Cult Records",https://www.instagram.com/js_rapper?igsh=MXdyaG9rbjR0aWh1eg%3D%3D&utm_source=qr,2024-12-23,hindi,hip_hop,hip-hop,happy,Yes,Yes,Yes,No,No,INF512311251,01JFSES12CV9367YAV27AYRTD4.jpg,01JFSES12E673NV70F9K5HR95P.wav
"DJ PE NACHE JAB KHANKE BAJUBAND TERE HATHAN ME","Pintu Saini ","Pintu Saini","Pintu Saini","Pintu Saini","Hitesh Music Rasiya",i_am_pintu_saini_suroth,2024-12-23,hindi,pop,bollywood_pop,happy,Yes,Yes,Yes,Yes,No,INF512311238,01JFSN7RERJ5Z3VMSJKKXW4512.jpg,01JFSN7RW9FTAD0TDJFC4BYBJV.mp3
"Dil Padho Kamjor ","Pintu Saini ","Pintu Saini","Pintu Saini","Pintu Saini","Hitesh Music Rasiya",i_am_pintu_saini_suroth,2024-12-24,hindi,pop,bollywood_pop,happy,Yes,Yes,Yes,Yes,No,INF512311239,01JFV64CR33VZ6TP1E8E22YBPX.jpg,01JFV64DNTYFDGRFR62H98Z1FC.mp3
"Me Gurjar Ki Ladli","Pintu Saini ","Pintu Saini","Pintu Saini","Pintu Saini","Hitesh Music Rasiya",i_am_pintu_saini_suroth,2024-12-24,hindi,pop,bollywood_pop,happy,Yes,Yes,Yes,Yes,No,INF512311240,01JFV6AW7RV1RCJFV6CFWB99KD.jpg,01JFV6AWAY0RTGM6AKX8JR6QTX.mp3
"Tu Banja Dil Ki Dadkan ","Pintu Saini ","Pintu Saini","Pintu Saini","Pintu Saini","Hitesh Music Rasiya",i_am_pintu_saini_suroth,2024-12-24,hindi,pop,bollywood_pop,happy,Yes,Yes,Yes,Yes,No,INF512311241,01JFV6F1KYX3MD1CMD08W6GGR0.jpg,01JFV6F1NAEZRNDSBJRS58Y6ET.mp3
"Chora Nai sal pe aiyo moku gift agunti laiyo Kishor tiger","Brajkishor Kushwah ","Jitendra rajput","Brajkishor kushwah","Jitendra rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-12-25,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311260,01JFVKRMYBKT8H1Q6AN0GXR0FA.jpg,01JFVKRN2D3505XXZ8ZTFVA8GC.mp3
"Mero pyaro devariya bhabhi moy kab bulavegi Kishor tiger ","Brajkishor Kushwah ","Jitendra rajput","Brajkishor kushwah","Jitendra rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-12-25,hindi,folk,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311261,01JFVMCK370QJF3MCZ9SBMV9RH.jpg,01JFVMCKZ48ZHSC7Z4MDVVB5KP.mp3
"Dil ku tod ke chali gai meri jan rkha kya jine mein Kishor tiger","Brajkishor Kushwah ","Jitendra rajput","Brajkishor kushwah","Jitendra rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-12-25,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311262,01JFVMYF37FASQQRM24A742E24.jpg,01JFVMYF396Q6RVBQVW26MXJFM.mp3
"Aag lage chori tere pyar mein moy barvad karavegi Kishor tiger","Brajkishor Kushwah ","Jitendra rajput","Brajkishor kushwah","Jitendra rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-12-25,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311263,01JFVNMYJQA2G0NG58PZ6HRZQB.jpg,01JFVNMYSNFAXSD9KCZVM4QQJA.mp3
"Balam mere nath ke nagina piyar se leja livai Kishor tiger","Brajkishor Kushwah ","Jitendra rajput","Brajkishor kushwah","Jitendra rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-12-25,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311265,01JFVV5N99GRJ24GYV64PJ84BD.jpg,01JFVV5NBP8HBGT9YPSKPEAW76.mp3
"Raja nath vesar banvai diyo mere ghar byav devar ko Kishor tiger","Brajkishor Kushwah ","Jitendra rajput","Brajkishor kushwah","Jitendra rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-12-25,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311265,01JFVVM41MBQF1W3FBSBV6K02P.jpg,01JFVVM4260AM4WNJQGVQVTQMK.mp3
"Chudariya pyar name ki odigi chhapo lavar pallu pe Kishor tiger","Brajkishor Kushwah ","Jitendra rajput","Brajkishor kushwah","Jitendra rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-12-25,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311266,01JFVVSF7Y8QNMR3G7F4A8MAG9.jpg,01JFVVSF8C8CY8VTYVQF0K2CK3.mp3
"Savan suno bahan lag rho  ji Kishor tiger","Brajkishor Kushwah ","Jitendra rajput","Brajkishor kushwah","Jitendra rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-12-25,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311267,01JFVVYB8MWAA4JR4F58HAMMV8.jpg,01JFVVYB8PTGT8P1Q0EBY9MHSW.mp3
"Chora to kese kare kaam ","Singer Shri Bhagwan Baghel ","Kalyan risky","Banti Rajasthani","Amar bhai","Brothers Music",https://www.instagram.com/singer_shribhagwan_baghel/profilecard/?igsh=bXhiZ3Q0NTQ0NHkz,2024-12-24,hindi,indian,indie,sad,Yes,Yes,Yes,Yes,No,INF512311268,01JFW4VQPH7RQFST0G7SB88G22.jpg,01JFW4VQXP8FESNCC7EYFCDRPY.mp3
"76 ko laga gai kes ","Singer Neeraj Nishad , Singer Neeraj mahor ","Narendra Nishad","Harendra Kumar","Sonu bhai","HSV Music Rasiya",https://www.instagram.com/singer_narendra_nishad/profilecard/?igsh=bmJ4MGE1bThzeWgx,2024-12-25,hindi,indian,bollywood_pop,relaxed,Yes,Yes,Yes,No,No,INF512311268,01JFYDECE64ZGHYP0H1KWSP4TY.jpg,01JFYDECP571AMTVJ2377VBD5Q.mp3
"Chanda pe lihk dau name kevat jaati ko ","Singer Suraj Nishad ","Narendra Nishad","Narendra Nishad","Singer Suraj Nishad","Singer Suraj Nishad",https://www.instagram.com/itz_suraj_service_centre_08/profilecard/?igsh=MWNubXp1ZzlsamdlZA==,2024-12-26,hindi,classical,bollywood_classical,relaxed,Yes,Yes,Yes,Yes,No,INF512311269,01JG0J4PJH8J28KRGPADJA6WKA.jpg,01JG0J4PQ8G5AAHXYKSWM07TY5.mp3
"Sali tero Rove yaar kamare mai","Singer Raju jakhmi ","Narendra Nishad","Narendra Nishad","Harendra Kumar","HSV Music Rasiya",https://www.instagram.com/singer_narendra_nishad/profilecard/?igsh=bmJ4MGE1bThzeWgx,2024-12-26,hindi,indian,indie_pop,sad,Yes,Yes,Yes,No,"(Sali tero Rove yaar kamare : Sali tero Rove yaar)",INF512311270,01JG0RK0W7QCJVKSZHTDNJCAVG.jpg,01JG0RK10VWTTX1XSRS0F2XSBQ.mp3
"Devar ne pakad ke hath dj pe nchai dai bhojariya Kishor tiger","Brajkishor Kushwah ","Jitendra rajput","Brajkishor kushwah","Jitendra rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-12-27,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311271,01JG136E4QRC511T7XXPHGC29D.jpg,01JG136E4SMP7HAN8Y76M7QQ3E.mp3
"Raja Shahar Aagra Jaiyo uchi edi ke sendal laiyo","Brajkishor Kushwah ","Jitendra rajput","Brajkishor kushwah","Jitendra rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-12-27,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311272,01JG13G7M3SF7M2VFQ7E14G2NH.jpg,01JG13G7M530JX33QTF7K3T747.mp3
"Sadi mein lagu udas sut mgaide kotan ko Kishor tiger","Brajkishor Kushwah ","Jitendra rajput","Brajkishor kushwah","Jitendra rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-12-27,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311273,01JG13RY120SYJ9DKTZAW3EWQ3.jpg,01JG13RY13B6QQBW9KZEBCYJR7.mp3
"Bhai Rangdaran Ke Jutal Jamatiya","Praduman Lal Yadav ","Sunil Yadav","PR Yadav","Rajnish Raaza","ZestFilm Sound Private Limited",zestfilmsound,2024-12-26,hindi,classical,bollywood_classical,happy,Yes,Yes,Yes,No,"(Bhai Rangdaran Ke Jutal Jamatiya : 00.00), (Aaju Ke Din Bate Bahut khash ho : )",INF512311274,01JG13YSAKSDHHN6XTCJ0TCPK6.jpg,01JG13YT6BHPHFV9H38F012C7Q.mp3
"Narsi ke aatk gye beel laguriya sasra gad ke bich mein Kishor tiger","Brajkishor Kushwah ","Jitendra rajput","Brajkishor kushwah","Jitendra rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-12-27,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311275,01JG141XGWTCMMMN13TNYNXYYH.jpg,01JG141XHW67HRJHGV61TNXDSX.mp3
"Jila Chandauli Ke Pari Lagelu","Praduman Lal Yadav","Sunil Yadav","PR Yadav","RAJNISH RAAZA","ZestFilm Sound Private Limited",zestfilmsound,2024-12-26,hindi,classical,bollywood_classical,happy,Yes,Yes,Yes,No,"(Jila Chandauli Ke Pari Lagelu : 00.00)",INF512311276,01JG146EEN8YHCRF4XAR4997VY.jpg,01JG146F2B3BA9KKZ399FTZZ1P.mp3
"Laguriya mein to mar jaugi ho dard jhile n pavanein ","Brajkishor Kushwah ","Jitendra rajput","Brajkishor kushwah","Jitendra rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-12-27,hindi,bollywood,bollywood_romantic,happy,Yes,Yes,Yes,Yes,No,INF512311277,01JG14A1HEXW831WG5K1FCAMVH.jpg,01JG14A1HGFB85CT05HH3M50MC.mp3
