"Aapane Mujhe Chaha Zestfilm Sound ","Kiran Kumar ","KD Smart Boy","SBR TV","RAJNISH RAAZA","ZestFilm Sound Private Limited",zestfilmsound,2024-11-12,hindi,indian,bollywood_folk,sad,Yes,Yes,Yes,No,"(Apane Mujhe Chaha : 00:00)",,01JCGK2TD9EKREFM7P85KBW9PT.jpg,01JCGK2TDCFGCAQG9GB0V4S21M.mp3
"Jalewi Lachhe Dar Raja Khayaye Bafar Me","Brajkishor Kushwah ","Jitendra rajput","Brajkishor Kushwah","Jitendra rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-11-13,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512310945,01JCGPHQDBWV12HQQWSSC969YR.jpg,01JCGPHT75GQK3MTRWZDD8MZB1.mp3
"Surat Se Raja Aayo re ","Singer Satish Kushwah ","Anil kushwah","Rambeer atal","Editor Anil kushwah","Krishna Jaan Music",https://www.instagram.com/editor_anil_kushwah_8966025974/profilecard/?igsh=MTVkbGZ4eWo3bmdwOA==,2024-11-13,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Surat Se Raja Aayo re : 00:00:35)",INF512310947,01JCJ9BCCP8ZPSH9SP0X2Y8RJV.jpg,01JCJ9BFEMZQTCRYF05H7TH0E0.wav
"Yaad Satai Zestfilm Sound ","Ashish Kumar","Krishna kohinoor","Ashish Babu","Rajnish Raaza","ZestFilm Sound Private Limited",zestfilmsound,2024-11-14,hindi,hip_hop,bollywood_indie,sad,Yes,Yes,Yes,No,"(Din Raat Jan Tohar Yaad Satai : 00:00)",INF512310948,01JCKJFASK118D9AQHZ0FA9W3P.jpg,01JCKJTPMCT58MR4YPBJBAZYSE.wav
"JIUNDA AAJ VE CHAMKILA","Manjit Sonu","KHUSVINDER BILLA UK","BEAT BREAKER","MAKHAN LOHAR","Mtrack Beat",https://www.instagram.com/sonu_kapoor_23092/,2024-10-20,punjabi,indian,bollywood_punjabi,energetic,Yes,Yes,Yes,No,"(JO TANSEN TON : 00:10 - 00:26), (CHAMKILA : 00:27 - 00:47), (REELAN DA BANJARA : 00:57 - 01:13), (SABH  MARAN VALE MAR GAYE : 01:14 - 01:34), (BABA KHOH LEYA NANKANA : 01:54 - 02:09), (NAHI TUTNA RECORD : 02:10 - 02:30), (SACH BOLEYA CHUBHDA : 02:42 - 02:56), (KUDRAT KADH LE AOUNDI SACH : 02:57 - 03:18), (KHUSVINDRA LIKH KE AMAR SINGH : 03:28 - 03:43), (JAATVAD DI BHENT CHADH GYA : 03:44 - 03:59)",INF512310990,01JCMS546PM9PHHB06Z0TCDA64.jpg,01JCZKVRQAAR63PEF8G5J91KR8.wav
"Haveli pe kyo tadi kar ghughat ki ot Brajkishor Kushwah ","Brajkishor Kushwah ","Jitendra rajput","Brajkishor Kushwah","Jitendra rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-11-19,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311037,01JCN5V9JS2VMZGVJ1Q6MAKXS2.jpg,01JD1RBKHC6V9T3WRC1ZSJ6MT7.mp3
"Aengar A Gai Gyash","Nanna Bhaiya","Nanna bhaiya","Sahdev raja,  krish music company","Nanna bhaiya","Nanna Bhaiya Vlogs",https://www.instagram.com/nannabhaiya?igsh=MTl0dHJoOGt0bTN0eQ==,2024-11-14,hindi,folk,devotional,happy,Yes,Yes,Yes,No,No,INF512310991,01JCN6BPEPSB122ZNAZADXM3X3.jpg,01JD1N66QPGF9AGCHN7HMMA39Z.wav
"Na piyar jesi moj sasre mein de goli de goli Brajkishor Kushwah ","Brajkishor Kushwah ","Jitendra rajput","Brajkishor Kushwah","Jitendra rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-11-19,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311038,01JCN835MWC0432NY09P2GYWQF.jpg,01JD1Q9YQYF9PNR5WWV2GMZXM8.mp3
"Mil jaiyo yaar moko khado re gali mein ","Singer Narendra Nishad ","Harendra Kumar","Harendra Kumar","Harendra Kumar","HSV Music Rasiya",https://www.instagram.com/singer_narendra_nishad/profilecard/?igsh=bmJ4MGE1bThzeWgx,2024-11-14,hindi,indian,bollywood_classical,sad,Yes,Yes,Yes,Yes,"(Mil jaiyo yaar moko khado re gali mein : Mil jaiyo yaar moko)",INF512310992,01JCNJF8Z9HK6G7YA3TEW572EG.jpg,01JCZKJAV5E0QKWNT4ZW90AVK1.wav
"Chal Diye Tod Kar Ke Bharora","Brajkishor Kushwah ","Jitendra rajput","Brajkishor Kushwah","Jitendra rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-11-19,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512310993,01JCZZ7Y5WA0FSF1SXZG1CMNG3.jpg,01JCZZ7YQRZS7P5JTJJ9TB18SZ.mp3
"Kudi Badi Shaitaan ","Surya Shri , Suraj Saksh ","Surya Shri","Suraj Saksh Avnish Shrivastav","Surya Shri Suraj Saksh","UP Series India",@suryashriji,2024-11-23,punjabi,hip_hop,bollywood_punjabi,happy,Yes,Yes,Yes,Yes,"(Kudi Badi Shaitaan : 1min2sec to 1min20sec)",INF512310994,01JD1N5FHKZSW8FZEFGG07KZ38.jpg,01JD1N5G4N5PS0BH26NRNSHFN8.wav
"Kehta Reh Karta Reh","Monty Mint","Monty Mint",Angad.wav,Angad.wav,"Brodhaa Cult Records",https://www.instagram.com/montymint02?igsh=MW1xbTc1OHJjd2x5dw==,2024-11-21,hindi,hip_hop,bollywood_hiphop,energetic,Yes,Yes,Yes,Yes,"(Monty 1 : 0:06)",INF512311013,01JD1V1QE1R5E8JPZKN21VXJXV.jpg,01JD1V1QE3PSMXFC9ZKSBN8EKK.wav
"Ostitter Lorai","Ismail SK ","Ismile SK","Ismile SK","Mamun Sk","Jhankar Studio Upload Music ",skiskail24,2024-11-20,bengali,world_music,world,happy,Yes,Yes,Yes,No,"(Ostitter Lorai : 20), ( : 30), ( : 40), ( : 50), ( : 60), ( : 70), ( : 80), ( : 90)",INF512311014,01JD2EJVS57RP32567S1FPHRJ2.jpg,01JD2EJVS6DX437ME2FFME0AB5.wav
"Mat Jao Firozabad Languriya","Singer Mahesh Diwana","Dayaram Keyboardist","dayaram keyboardist","Gulab Verma","Soumya Music Rasiya",gulab__dev_70,2024-11-19,hindi,folk,bollywood_folk,romantic,Yes,Yes,Yes,No,"(मत जाओ फिरोजाबाद लांगुरिया : 30.00)",INF512311015,01JD2EKZ7S43C26059PR07APPK.jpg,01JD2EKZEZKSBKMEGCSGZVB4MT.mp3
"Na Mile Balam Mere Manke ","Singer Suraj Kushwah ","Editor Anil kushwah","Sultan kushwah","Editor Anil kushwah","Krishna Jaan Music",https://www.instagram.com/editor_anil_kushwah_8966025974/profilecard/?igsh=MTVkbGZ4eWo3bmdwOA==,2024-11-20,hindi,pop,indie_pop,sad,Yes,Yes,Yes,No,No,INF512311016,01JD4JQMDQJMGX8Z8CN17JM0XE.jpg,01JD4JQMTN599ZZTKZ6E9EDPM7.mp3
"Mai To Tere Pyar Ne Mari Baghela","Ramu Baghel","Gulab Verma","Anushka Studio Firozabad","Gulab Verma","Soumya Music Rasiya",https://www.instagram.com/rs_baghel_music_849?igsh=MThmajBjNHY3ODRsMw==,2024-11-20,hindi,folk,bollywood_folk,romantic,Yes,Yes,Yes,Yes,"(मैं तो तेरे प्यार ने मारी बघेला : 30.00)",INF512311017,01JD52C68N2Y9B99161GF13G3W.jpg,01JD5F0XSV68EEXADM3KDBPJKA.mp3
"Mai To Theka Par Pi Aaya Do Char O Chori Teri Chahat Mein","Ramu Baghel","Ramu Baghel","Anushka Studio Firozabad","Gulab Verma","Soumya Music Rasiya",https://www.instagram.com/rs_baghel_music_849?igsh=MThmajBjNHY3ODRsMw==,2024-11-20,hindi,folk,bollywood_folk,romantic,Yes,Yes,Yes,Yes,"(मैं तो ठेका पर पी आया दो चार घूंट ओ छोरी तेरी चाहत में : 30.00)",INF512311018,01JD54MBPXSQTFVW0K3AXKM3B7.jpg,01JD5F9XE1FBHTQVAVYYZ45E06.mp3
"O Khatu wale aana Hai Teri Nagri ","Singer Krishna Jediya ",K.k.Jaan,"Rahul Marshal","Rahul Marshal","[Marshal Music Company] Mehnat Studio","Singer Krishna Jediya",2024-11-20,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311019,01JD5923RZ7SKHZEM8ZJ95GCK8.jpg,01JD5924ADEKVDY72DH79D2CHS.wav
"Toye Dekh Diwane Bhayo Jaan Teri Surat Dil Me Bas Gayi","Ramu Baghel","Ramu Baghel","Anushka Studio Firozabad","Gulab Verma","Soumya Music Rasiya",https://www.instagram.com/rs_baghel_music_849?igsh=MThmajBjNHY3ODRsMw==,2024-11-20,hindi,folk,bollywood_folk,romantic,Yes,Yes,Yes,Yes,"(तोयेदेख दीवानो भयो जान तेरी सूरत दिल में बस गई : 30.00)",INF512311020,01JD5EZJNBDA6C2VBG3XXZJCXH.jpg,01JD5F6KMKV37282DYVXD6TEP9.mp3
"UP MAI RAJ ","SAJAN BANIYA, Lokesh Prajapati","SAJAN BANIYA","Love Music","Gaurav Jeetgadhiwala","KS Music Studio",https://www.instagram.com/sajan_baniya_/,2024-11-21,hindi,indian,haryanvi,happy,Yes,Yes,Yes,Yes,"(UP MAI RAJ : 00:40.), (badmashi ka kida : 03:09), (SAJAN BANIYA : 03:13)",INF512311021,01JD6ND9JGKK9W9YPV5S7JSB1K.jpg,01JD6ND9JHN0219ST5DW0ET2RB.wav
"Chhod Chali Gayi Tu Ja Din Se","Singer Suraj Kushwah ","Editor Anil kushwah","Sultan kushwah","Editor Anil kushwah","Krishna Jaan Music",https://www.instagram.com/editor_anil_kushwah_8966025974/profilecard/?igsh=MTVkbGZ4eWo3bmdwOA==,2024-11-21,hindi,pop,indie_pop,sad,Yes,Yes,Yes,Yes,No,INF512311039,01JD72CSB67V3X73NK1M0MPZNX.jpg,01JD72CSFYEXVF27JQF792TNTC.mp3
"Gayi Jan Tu Kar Shadi ","Singer Suraj Kushwah ","Editor Anil kushwah","Sultan kushwah","Editor Anil kushwah","Krishna Jaan Music",https://www.instagram.com/editor_anil_kushwah_8966025974/profilecard/?igsh=MTVkbGZ4eWo3bmdwOA==,2024-11-21,hindi,pop,indie_pop,sad,Yes,Yes,Yes,No,No,INF512311040,01JD72QT3VCRJTZ3F3D7TV054S.jpg,01JD72QT8KJTE5WFDZ2AF9B0BF.mp3
"Karahe pe de aayi seetaram ","Singer Suraj Kushwah ","Editor Anil kushwah","Sultan kushwah","Editor Anil kushwah","Krishna Jaan Music",https://www.instagram.com/editor_anil_kushwah_8966025974/profilecard/?igsh=MTVkbGZ4eWo3bmdwOA==,2024-11-21,hindi,pop,indie_pop,sad,Yes,Yes,Yes,No,No,INF512311041,01JD73XTKCZX8GWYFKMV4682V1.jpg,01JD73XTNB09YWH893BERWWH8W.mp3
"Bhabhi Ko Lugda Kanchan Ko Gota M Tota Teen",,K.k.Jaan,"Rahul Marshal","Rahul Marshal","[Marshal Music Company] Mehnat Studio","Singer Abhishek chhawar",2024-11-21,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311042,01JD7PSWF1G16HPK0BTDNYDNPE.jpg,01JD7PSWKKGMEDA0A5B92V62DC.mp3
"Masalpur Tahsil Gaav Badiya So Dhund Lijo ","Singer Krishna Jediya ",K.k.jaan,"Rahul Marshal","Rahul Marshal","[Marshal Music Company] Mehnat Studio","Singer Krishna Jediya",2024-11-22,hindi,dance,modern,happy,Yes,Yes,Yes,Yes,"(Masalpur Tahsil Gaav Badiya So Dhund Lijo : 00:30)",INF512311043,01JD9AVJX1D2QHJZKQPEQA3FF7.jpg,01JD9AVKD7P0CRGHFVKB3VZHNX.mp3
"Saram khai rhi papa ki Brajkishor Kushwah ","Brajkishor Kushwah ","Jitendra rajput","Brajkishor Kushwah","Jitendra rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-11-23,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311044,01JD9G8KBQQY8WSPAT0BVXETYY.jpg,01JD9G8KFAWYFB7QJ22R6QE75M.mp3
"Pallu chod de devariya Brajkishor Kushwah ","Brajkishor Kushwah ","Jitendra rajput","Brajkishor Kushwah","Jitendra rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-11-23,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311045,01JD9HFJ25QT6TNC9887NK9HY9.jpg,01JD9HFJ26RX9MBTD1GMW24EW7.mp3
"Chori milale aakhari bar Brajkishor Kushwah ","Brajkishor Kushwah ","Jitendra rajput","Brajkishor Kushwah","Jitendra rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-11-23,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311046,01JD9J5A944K1GBEJTZT2DJYC0.jpg,01JD9J5AP4HYFMGFA5ECKXYBAD.mp3
"Sasul ke dukhane mahal chado na jaye aatariya Brajkishor Kushwah ","Brajkishor Kushwah ","Jitendra rajput","Brajkishor Kushwah","Jitendra rajput","Singer Brajkishor  Kushwah",https://www.instagram.com/writer__jitendra__rajput_729/profilecard/?igsh=ZWVzbzl5eDFmZXdu,2024-11-23,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311047,01JD9JQYDC9QCAFF222R186EST.jpg,01JD9JQYDE9J4JZ4XJYN37AK9V.mp3
"तू ओड रजाई राजा मौकू चुम्मा दे दे नहीं तो पीट दूंगी","Ramu Baghel","Ramu Baghel","Anushka Studio Firozabad","Gulab Verma","Soumya Music Rasiya",https://www.instagram.com/rs_baghel_music_849?igsh=MThmajBjNHY3ODRsMw==,2024-11-21,hindi,folk,bollywood_folk,romantic,Yes,Yes,Yes,Yes,"(तू ओड रजाई राजा मौकू चुम्मा दे दे नहीं तो पीट दूंगी : 15.00)",INF512311048,01JD9TJYJKD6DRZ8CPP0JP8AWX.jpg,01JD9TJYJN2FXGAEXX082RNP6W.mp3
"Tu Sunale Chhori Shaharan ki","Singer Ravindra raja ","Editor Anil kushwah","Vinod sir","Editor Anil kushwah","Krishna Jaan Music",https://www.instagram.com/editor_anil_kushwah_8966025974/profilecard/?igsh=MTVkbGZ4eWo3bmdwOA==,2024-11-22,hindi,pop,indie_pop,sad,Yes,Yes,Yes,No,"(Tu Sunale Chhori Shaharan ki : 00:00:30)",INF512311049,01JD9VXACE4DMQD28JP0A4CTP6.jpg,01JD9VXAK266Y35ZF7GP53K5M2.mp3
"Manga de Rasiya Gori Ku Lacha Set","Shyamstudio ","Bhupendra khatana",Shyamstudio,Shyamstudio,"[Marshal Music Company] Shyam Studio",https://www.instagram.com/shyamstudio__official?igsh=MWs4ZWthOHV3OWI1ag==,2024-11-22,hindi,folk,rajasthani,romantic,Yes,Yes,Yes,Yes,"(Manga de Rasiya Gori Ku Lacha Set : 25)",INF512311050,01JDA1D373B2DQZNTJTKCS93S9.jpg,01JDA1D37HYS6NC9SZRQYD88XA.wav
"Patli Kamar Thari Jora Lage","Lokesh Bharaw","Lokesh Bharaw","Lokesh Bharaw","Lokesh Bharaw","Ashok Ladli Ka Bas","Singer Lokesh Bharaw",2024-11-23,rajasthani,pop,world,romantic,Yes,Yes,Yes,No,No,INF512311078,01JDBZGN6EPNWV7MDRB2QK3921.jpg,01JDBZGNN6MESXAHKJ38Z0AMTX.mp3
"Yaai Galti Kar Bethyo Cho","Lokesh Bharaw","Lokesh Bharaw","Lokesh Bharaw","Lokesh Bharaw","Ashok Ladli Ka Bas","Singer Lokesh Bharaw",2024-11-23,rajasthani,pop,world,romantic,Yes,Yes,Yes,No,No,INF512311079,01JDBZQEWJ9VEJ2TRT4C1ZBFPC.jpg,01JDBZQEWMCMXJ7JN2A5DJ8WSA.mp3
"Mat Dikhe Moku To Mhari Jyan","Lokesh Bharaw","Lokesh Bharaw","Lokesh Bharaw","Lokesh Bharaw","Ashok Ladli Ka Bas","Singer Lokesh Bharaw",2024-11-23,rajasthani,pop,world,romantic,Yes,Yes,Yes,No,No,INF512311080,01JDBZVS4QSSFZM22PMYAMKMRM.jpg,01JDBZVS4S5NSY4YRY10PJXVED.mp3
"Kharcho Devriyo Chalav","Lokesh Bharaw","Lokesh Bharaw","Lokesh Bharaw","Lokesh Bharaw","Ashok Ladli Ka Bas","Singer Lokesh Bharaw",2024-11-23,rajasthani,pop,world,romantic,Yes,Yes,Yes,No,No,INF512311081,01JDC0019GZ846VZFMFS72MW7P.jpg,01JDC0019JGRKWWDYGJNQ27GHV.mp3
"Thakur Dabang","Prince Saini, Lokesh Prajapati, Vinni Etoriya","JS Ladla","Love Music","Gaurav Jeetgadhiwala","KS Music Studio",https://www.instagram.com/prince_saini9756?utm_source=qr&igsh=ajU5OGU0NGkwYWkw,2024-11-23,haryanvi,classical,haryanvi,happy,Yes,Yes,Yes,Yes,No,INF512311055,01JDC3DBF7GQN8P4GQ92XKY1C9.jpg,01JDC3DBQEZPYFZ61SW19QSZ7G.wav
"KHUSHIYAN DA DIN","Nimma Mehrampuria","NIMMA MEHRAMPURIA","TARLOK SINGH USA & JAGTAR SINGH","MAKHAN LOHAR","Mtrack Beat",https://www.instagram.com/nimma_mehram_puria/,2024-11-16,punjabi,indian,bollywood_punjabi,happy,Yes,Yes,Yes,No,"(KHUSHIYAN DA DIN : 0:13 - 0:25), (RAL MIL KE BHANGRA PAYIE : 0:26 - 0:42), (AAYA VIAH KE AAJ BAI MERA VEER PYARA : 01:04 - 01:13), (CHANN JAHI JODI TON : 01:15 - 01:25), (CHACHE TAAYE NACHDE : 01:54 - 02:04), (RABB VARGE BEBE BAPU : 02:05 - 02:15), (MAAMA JI SADA AA GYA : 02:43 - 02:53), (MASSAD MAASIYAN AA JAO : 02:54 - 03:04), (AAJO SARE NACH LAO : 03:33 - 03:42), (NIMME MEHRAMPURIYE TON AJJ GEET : 03:43 - 03:53), (AA JAO SARE BHANGRE PAYIE : 03:54 - 04:04)",INF512311051,01JDCRM6CBP5G53KXTXR7B83ND.jpg,01JDCRM6CDDT4HBFDNJ3BWQ9YH.wav
"Tanhai Ke Lamho Me ","Suno ","Rajnish Raaza","Zestfilm Sound","Rajnish Raaza","ZestFilm Sound Private Limited",zestfilmsound,2024-11-24,hindi,hip_hop,bollywood_indie,sad,Yes,Yes,Yes,No,"(Tanhai ke Lamho Me : 000:00)",INF512311062,01JDE2E2YM1J9WQ115NH71WTQD.jpg,01JDE2E3C8WZMDWVCTTT3TNYAQ.mp3
"Karbo Pyar Sikhau Ri Meri School M Aaajyo","Rome Dausa","Ashok Ladli Ka Bas","Ashok Ladli Ka Bas","Ashok Ladli Ka Bas","Ashok Ladli Ka Bas",ashokladlikabas,2024-11-24,rajasthani,pop,world,dramatic,Yes,Yes,No,No,No,INF512311052,01JDEFQRSX1Y1XMJ3MSYV8X41E.jpg,01JDEFQS102HSVHVKVF40Q3V0X.mp3
"Flower Tode Gi","Rome Dausa","Ashok Ladli Ka Bas","Meena Song","Meena Song","Ashok Ladli Ka Bas","Rome Dausa",2024-11-24,rajasthani,pop,world,romantic,Yes,Yes,No,No,No,INF512311053,01JDEH25WF23B227QBPWRGGM59.jpg,01JDEH262RT70QJXQF1NCX7MA8.mp3
"Thari To Karpa Su Jagdamba","Rome Dausa","Meena Song","Meena Song","Meena Song","Ashok Ladli Ka Bas","Rome Dausa",2024-11-24,rajasthani,pop,world,romantic,Yes,Yes,No,No,No,INF512311085,01JDEHVA98YMWH4XCQZS02RF7D.jpg,01JDEHVA9Z3SN9J2ZDYC80G4J8.mp3
"Pather Ko Ch K Jyanu","Rome Dausa","Meena Song","Meena Song","Meena Song","Ashok Ladli Ka Bas","Rome Dausa",2024-11-24,rajasthani,pop,world,romantic,Yes,Yes,No,No,No,INF512311056,01JDEJ0H750Y9MYDQ2H7DTT1HM.jpg,01JDEJ0H77KV6DTYZWEWKGCWHV.mp3
"Teri Sun Gone Ki khabar ","Singer Banti Kushwah ","Editor Anil kushwah","Sultan kushwah","Anil kushwah","Krishna Jaan Music",https://www.instagram.com/editor_anil_kushwah_8966025974/profilecard/?igsh=MTVkbGZ4eWo3bmdwOA==,2024-11-24,hindi,pop,indie_pop,sad,Yes,Yes,Yes,No,"(Teri Sun Gone Ki khabar : 00:00:30)",INF512311057,01JDFCN0XW0R9KHFD74FP9J4YA.jpg,01JDFCN0YBG04AEAZ9CS1P9EE3.mp3
"Yad Aabe yar purane ki",,"Anil kushwah","Vinod sir","Editor Anil kushwah","Krishna Jaan Music",https://www.instagram.com/editor_anil_kushwah_8966025974/profilecard/?igsh=MTVkbGZ4eWo3bmdwOA==,2024-11-25,hindi,pop,indie_pop,sad,Yes,Yes,No,No,"(Peehar ku Jaye rahi balam : 00:00:16)",INF512311058,01JDH6Q3DN38ME937YF60MEN49.jpg,01JDH6Q3XGVKTA036DX6360F2B.wav
"Mirzapur Ke Log  Zestfilm Sound ","Achal Yadav ","Rajnish Raaza","Kiran Kumar Vikash babu","Zestfilm Sound","ZestFilm Sound Private Limited",zestfilmsound,2024-11-25,hindi,hip_hop,trap_pop,happy,Yes,Yes,Yes,No,"(Mirzapur Ke Log : 00:00)",INF512311059,01JDHCBDDQBA9VETH6VK6SXC34.jpg,01JDHCBE9832B6MYEE1636J6Z9.mp3
"Sunale Khatu Vale Shyam","Singer Pinki Kushwah ","Anil kushwah","Sultan kushwah","Editor Anil kushwah","Krishna Jaan Music",https://www.instagram.com/editor_anil_kushwah_8966025974/profilecard/?igsh=MTVkbGZ4eWo3bmdwOA==,2024-11-25,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Sunale Khatu Vale Shyam : 00:00:40)",INF512311060,01JDJ37YJ3YEWBS7553Q6R9VAG.jpg,01JDJ37YTG1H2VHRWNMQEBN999.mp3
